	en	pl	de	fr	zh	pt	ru	es
Map_6_RedWaters_01	The whole territory of Indonesia has fallen under Japanese control. We currently have no forces or sway there. You will certainly encounter resistance while performing operations there.	Całe terytorium Indonezji znalazło się pod kontrolą Japonii. Obecnie nie mamy tam żadnych sił ani wpływów. Podczas prowadzenia działań z pewnością napotkasz opór wroga.	Das gesamte Territorium von Indonesien wird jetzt von Japan kontrolliert. Wir haben derzeit dort weder Streitkräfte noch Einflüsse. Während deiner Aktivitäten wirst du mit Sicherheit auf feindlichen Widerstand stoßen.	L'ensemble du territoire de l'Indonésie est passé sous contrôle japonais. Nous n'y avons actuellement de forces ni d’influences. Vous rencontrerez certainement la résistance de l'ennemi lors de vos opérations.	印度尼西亚的整个领土都在日本的控制之下。 我们目前在那里没有势力或影响力， 您在执行操作时肯定会遇到敌人的抵抗。	Todo o território da Indonésia passou a ser controlado pelo Japão. Atualmente não temos nenhumas forças nem podemos exercer nenhuma influência. Durante a realização de operações, seguramente encontrará a resistência inimigo.	Вся территория Индонезии оказалась пол контролем Японии. На данный момент у нас нет там ни сил, ни влияния. При проведении операций Вы обязательно столкнетесь с сопротивлением врага.	Todo el territorio de Indonesia está bajo el control de Japón. Ahora no tenemos ningunas fuerzas ni influencias. Durante la realización de las operaciones, seguramente encontrará resistencia.
Map_6_RedWaters_02	Japan has taken control of Indonesia outright. Presently there are no Allied forces in the area, and our influence there is slight. You will doubtless face hostility during missions there.	Japończycy przejęli kontrolę nad całym terytorium Indonezji. Obecnie na tym obszarze nie mamy żadnych sił ani wpływów. Podczas misji prawie na pewno spotkasz się z wrogim oporem.	Die Japaner haben die Kontrolle über das gesamte Territorium von Indonesien übernommen. Wir haben derzeit auf diesem Gebiet weder Streitkräfte noch Einflüsse. Während der Mission wirst du mit Sicherheit auf feindlichen Widerstand stoßen.	Les Japonais ont pris le contrôle de tout le territoire de l'Indonésie. Nous n’avons pas actuellement de forces ni d’influence dans cette zone. Au cours de vos missions, vous serez probablement confronté à une résistance hostile.	日本人已经控制了印度尼西亚的整个土地。 目前你在该地区没有任何势力或影响力。 在执行任务期间， 您很有可能会面临敌对的抵抗。	Os japoneses tomaram controlo sobre todo o território da Indonésia. Agora não temos nenhumas forças nem podemos exercer nenhuma influência nessa região. Durante a missão quase de certeza encontrará resistência.	Японцы установили контроль над всей территорией Индонезии. На данный момент на этой территории у нас нет ни сил, ни влияния. Во время миссии Вы почти наверняка столкнетесь с сопротивлением врага.	Los japoneses han tomado control sobre todo el territorio de Indonesia. Ahora no tenemos ningunas fuerzas o influencias sobre este territorio. Durante la misión, seguramente se encontrará con la resistencia del enemigo.
Map_7_USA_01	New Guinea and nearby marine areas are now under Allied control. We are carefully patrolling the entire area to keep it safe from enemy incursion.	Cały obszar Nowej Gwinei, łącznie z przyległymi wodami, jest teraz pod kontrolą aliantów. Starannie patrolujemy cały ten obszar, aby zapewnić mu bezpieczeństwo.	Das gesamte Gebiet von Neuguinea, samt den anliegenden Gewässern, ist jetzt unter der Kontrolle der Alliierten. Wir patrouillieren sorgfältig das gesamte Gebiet und sorgen so für die Sicherheit.	Toute la zone de Nouvelle-Guinée, y compris les eaux adjacentes, est désormais sous le contrôle des Alliés. Nous effectuons des patrouilles minutieuses dans toute cette zone, pour y assurer la sécurité.	新几内亚的整个地区， 包括邻近的水域， 现在都在盟军的控制之下。 我们正在仔细巡逻这整个区域， 以确保其安全。	Toda a zona da Nova Guiné, junto com as águas contíguas, está sob o controlo dos aliados. Estamos a patrulhar cuidadosamente a zona para manter a sua segurança.	Вся территория Новой Гвинеи вместе с прилегающими водами теперь находится под контролем союзников. Мы тщательно патрулируем всю эту территорию, чтобы обеспечить ее безопасность.	Todo el territorio de Nueva Guinea, junto con las aguas colindantes, está bajo el control de los aliados. Patrullamos cuidadosamente todo ese territorio para garantizar su seguridad.
Map_7_USA_02	Allied forces are now in control of New Guinea outright, along with its surrounding waters. While we are keeping a close eye on the area, you should maintain caution.	Siły alianckie kontrolują obecnie całą Nową Gwineę, łącznie z otaczającymi ją wodami. Uważnie obserwujemy archipelag, ale zachowujemy ostrożność.	Die alliierten Kräfte kontrollieren derzeit ganz Neuguinea, samt den anliegenden Gewässern. Wir beobachten den Archipel sehr aufmerksam, sind aber vorsichtig.	Les forces alliées contrôlent maintenant la totalité de la Nouvelle-Guinée, y compris les eaux adjacentes. Nous observons l'archipel, mais restons prudents.	盟军现在控制了整个新几内亚， 包括周围的水域。 我们正在密切关注群岛， 但要保持谨慎。	As forças aliadas estão a controlar toda a Nova Guiné, junto com as águas contíguas. Estamos a observar cuidadosamente a área, mas mantemos cuidado.	Союзные силы на данный момент контролируют всю Новую Гвинею, включая окружающие воды. Мы внимательно следим за архипелагом, но сохраняем осторожность.	Actualmente, las fuerzas aliadas controlan toda Nueva Guinea, junto con las aguas colindantes. Estamos observando el archipiélago con atención, pero mantenemos cuidado.
Map_7_RedWaters_01	The entirety of New Guinea and its adjacent waters are now under Japanese control. Operations there call for extreme caution, as we are certain to be attacked.	Cały obszar Nowej Gwinei, wraz z przyległymi wodami, znajduje się obecnie pod kontrolą Japonii. Musimy zachować ostrożność przy wykonywaniu manewrów, gdyż z dużym prawdopodobieństwem możemy zostać zaatakowani.	Das gesamte Gebiet von Neuguinea, samt den anliegenden Gewässern, befindet sich jetzt unter der Kontrolle Japans. Wir sollen bei der Ausführung der Manöver ganz vorsichtig sein, denn es ist höchstwahrscheinlich, dass wir angegriffen werden.	Toute la zone de la Nouvelle-Guinée, avec ses eaux adjacentes, est maintenant sous contrôle japonais. Nous devons faire preuve de prudence en y faisant des manœuvres, car nous pouvons certainement être attaqués.	新几内亚及其邻近水域的整个地区现在都在日本的控制之下。 我们必须谨慎行动， 因为我们肯定会受到攻击。	Toda a zona da Nova Guiné, junto com as águas contíguas, está sob o controlo do Japão. Temos de manter cuidado na hora de fazer manobras, porque existe uma grande probabilidade de que possamos ser atacados.	Вся территория Новой Гвинеи вместе с прилегающими водами на данный момент находится под контролем Японии. Мы должны быть осторожны при совершении маневров, так как велика вероятность, что мы можем подвергнуться нападению.	Todo el territorio de Nueva Guinea, junto con las aguas colindantes, está bajo el control de Japón. Tenemos que mantener cuidado a la hora de hacer maniobras por es muy probable que seamos atacados.
Map_7_RedWaters_02	New Guinea and its surrounding marine areas have fallen to Japanese forces. We must be vigilant when entering this area, as doing so is likely to invite a quick assault.	Całe terytorium Nowej Gwinei, łącznie z otaczającymi ją wodami, znajduje się obecnie pod zwierzchnictwem Japonii. Musimy być ostrożni przy wykonywaniu manewrów, ponieważ prawie na pewno zostaniemy zaatakowani.	Das gesamte Gebiet von Neuguinea, samt den anliegenden Gewässern, befindet sich jetzt unter Gebietshoheit Japans. Wir sollen bei der Ausführung der Manöver ganz vorsichtig sein, denn wir werden fast hundertprozentig angegriffen.	L'ensemble du territoire de la Nouvelle-Guinée, y compris les eaux adjacentes, est désormais sous l’autorité japonaise. Nous devons être prudents en faisant nos manœuvres, parce que nous serons très probablement attaqués.	新几内亚的整个领土， 包括其周围的海洋， 现在都在日本的控制之下。 我们在执行动作时必须小心， 因为我们很有可能会受到攻击。	Todo a território da Nova Guiné, junto com as águas contíguas, está sob o controlo do Japão. Temos de ter cuidado na hora de fazer manobras porque quase seguramente vamos ser atacados.	Вся территория Новой Гвинеи, включая окружающие ее воды, на данный момент находится под управлением Японии. Мы должны быть осторожны при совершении маневров, так как почти наверняка подвергнемся нападению.	Todo el territorio de Nueva Guinea, junto con las aguas colindantes, está bajo el control de Japón. Tenemos que tener cuidado a la hora de realizar maniobras porque es casi seguro que vamos a ser atacados.
Map_8_USA_01	The Coral Sea and marine areas northeast of Australia are under Allied control, so you are relatively safe to sail there. Nevertheless, watchfulness is always advised.	Morze Koralowe i obszar na północny wschód od Australii jest pod naszą kontrolą, więc możecie wykonywać manewry, zachowując względne bezpieczeństwo. Nie zaszkodzi jednak mieć się na baczności.	Das Korallenmeer und das Gebiet nordöstlich von Australien befindet sich unter unserer Kontrolle, ihr könnt also Manöver durchführen und relativ sicher sein. Es schadet aber nicht, vorsichtig zu sein.	La mer de Corail et la zone située au nord-est de l'Australie sont sous notre contrôle, vous pouvez donc effectuer des manœuvres en restant relativement en sécurité. Cependant, restez prudent.	珊瑚海和澳大利亚东北部地区在我们的控制之下， 因此您可以在保持相对安全的同时执行任务。 但是， 保持警惕并没有什么坏处。	O Mar de Corais e a zona a nordeste da Austrália está sob o nosso controlo, então podem-se realizar manobras. No entanto, vale a pena manter cuidado.	Коралловое море и территория к северо-востоку от Австралии находятся под нашим контролем, так что Вы можете совершать маневры относительно безопасно. Однако не помешает быть начеку.	El mar de Coral y la zona al norte de Australia está bajo nuestro control entonces podemos realizar maniobras manteniendo una seguridad razonable. No será de menos tener cuidado.
Map_8_USA_02	We still have control over the Coral Sea and the waters northeast of Australia. Conducting operations there will be reasonably safe, but it pays to maintain vigilance anyway.	Mamy kontrolę nad Morzem Koralowym i obszarem na północny wschód od Australii, więc możecie wykonywać manewry w miarę bezpiecznie. Nie zaszkodzi jednak mieć wszystko na oku.	Wir haben die Kontrolle über das Korallenmeer und das Gebiet nordöstlich von Australien, ihr könnt also die Manöver relativ sicher durchführen. Es schadet aber nicht, alles im Auge zu behalten.	Nous contrôlons la mer de Corail et la zone située au nord-est de l'Australie, vous pouvez donc effectuer des manœuvres en toute sécurité. Cependant, soyez prudent.	我们控制着珊瑚海和澳大利亚东北部地区， 因此您可以在安全的情况下进行活动。 不过， 多加小心并不是一个坏主意。	Temos controlo sobre o Mar de Corais e a área a nordeste da Austrália, então podemos realizar manobras de uma maneira mais ou menos segura. No entanto, vale a pena manter cuidado.	Мы установили контроль над Коралловым морем и территорией к северо-востоку от Австралии, поэтому Вы можете совершать маневры достаточно безопасно. Тем не менее, не помешает следить за всем.	Tenemos control sobre el Mar de Coral y el territorio al noroeste de Australia, entonces podemos realizar maniobras de una manera más o menos segura. No será de menos tener cuidado.
Map_8_RedWaters_01	Japanese forces took control of the Coral Sea and adjacent marine areas. We must be careful when carrying out operations there and remain alert for signs of danger.	Siły japońskie przejęły kontrolę nad Morzem Koralowym i przyległymi akwenami. Musimy być ostrożni podczas wykonywania manewrów i zachować czujność wobec działań wroga.	Die japanischen Kräfte haben die Kontrolle über das Korallenmeer und die angrenzenden Gewässer übernommen. Wir müssen bei der Durchführung der Manöver vorsichtig sein und die Aktivitäten des Feindes aufmerksam beobachten.	Les forces japonaises ont pris le contrôle de la mer de Corail et des zones adjacentes. Nous devons être prudents lors de l'exécution des manœuvres et rester attentifs aux activités de l'ennemi.	日本军队控制了珊瑚海和邻近地区。 我们在执行任务时必须小心， 并对敌人的活动保持警惕。	As forças japonesas tomaram controlo sobre o Mar de Corais e as águas contíguas. Temos de ter cuidado na hora de fazer manobras e manter cuidado quanto aos movimentos do inimigo.	Японские силы взяли под контроль Коралловое море и прилегающие воды. Мы должны быть осторожны при совершении маневров и сохранять бдительность в отношении действий врага.	Las fuerzas japonesas han tomado control sobre el Mar de Coral y las áreas colindantes. Debemos tener cuidado a la hora de hacer maniobras y mantener cuidado en cuanto a las operaciones del enemigo.
Map_8_RedWaters_02	The Coral Sea and waters northeast of Australia were taken over by Japan. When sailing there, you must remain vigilant against hostile forces.	Morze Koralowe i jego okolice zostały opanowane przez żołnierzy japońskich. Podczas manewrów musimy być ostrożni i czujni na działania wroga.	Das Korallenmeer und seine Umgebung wurde durch die japanischen Soldaten erobert. Wir müssen während der Manöver vorsichtig sein und die Aktivitäten des Feindes aufmerksam beobachten.	La mer de Corail et sa région ont été prises par les soldats japonais. Lorsque nous effectuons des manœuvres, nous devons être prudents et vigilants aux activités de l'ennemi.	珊瑚海及其周边地区被日本士兵占领。 在执行任务时， 必须对敌人的活动保持谨慎和警惕。	O Mar de Corais e as suas área contíguas foram controladas pelos soldados japoneses. Durante as manobras temos de ter cuidado e observar os movimentos do inimigo.	Коралловое море и его окрестности были захвачены японскими солдатами. Во время маневров мы должны быть осторожны и внимательны к действиям противника.	El Mar de Coral y sus proximidades ha sido ocupados por los soldados japoneses. Durante las maniobras tenemos que mantener cuidado y estar atentos.
Map_9_USA_01	The Marshall Islands are under our control—along with their surrounding waters. We must try our best to avoid this territory falling to enemy forces.	Wyspy Marshalla wraz z otaczającymi je obszarami są pod naszą kontrolą. Pamiętaj - chcielibyśmy, aby tak pozostało.	Die Marshallinseln samt umliegenden Gewässern sind unter unserer Kontrolle. Denke daran, es ist sehr wichtig, dass es so bleibt.	Les îles Marshall sont sous notre contrôle, ainsi que les régions adjacentes. Rappelez-vous - nous aimerions maintenir cet état de choses.	马绍尔群岛及其周边地区都在我们的控制之下。 请记住  ——  我们希望保持这种状态。	As Ilhas de Marshall junto com a zona contígua estão sob o nosso controlo. Lembre: queremos que permaneça assim.	Маршалловы острова и прилегающие территории находятся под нашим контролем. Помните – мы хотим, чтобы так и оставалось.	Las Islas Marshall, junto con las zonas colindantes, están bajo nuestro control. Recuerde: queremos que sigan así.
Map_9_USA_02	We maintain control over the Marshall Islands, as well as the surrounding marine areas. It will be to our great benefit if we can keep it that way.	Wyspy Marshalla, jak również okoliczne terytoria, znajdują się pod naszą jurysdykcją. Pamiętajmy, że chcemy zachować wszystko takim, jakie jest.	Die Marshallinseln, wie auch die umliegenden Gewässer befinden sich unter unserer Gewaltherrschaft. Denke daran, wir wollen alles so beibehalten, wie es ist.	Les îles Marshall, ainsi que les territoires environnants, sont sous notre juridiction. Tenez compte que nous voudrions préserver cet état de choses.	马绍尔群岛以及周边地区都在我们的管辖范围内。 请记住， 我们希望保持现状。	AS Ilhas de Marshall, além dos territórios contíguos, encontram-se sob a nossa jurisdição. Lembremos que queremos manter tudo neste estado.	Маршалловы острова, а также прилегающие к ним территории, находятся под нашей юрисдикцией. Помните, что мы хотим оставить все как есть.	Las Islas Marshall, así como los territorios colindantes, están bajo nuestra jurisdicción. Recuerde que queremos mantener todo tal como está.
Map_9_RedWaters_01	The Marshall Islands are under Japanese control, as are its surrounding waters. We must go all we can to help capture this territory for the Allies.	Wyspy Marshalla wraz z okolicznymi terenami są pod kontrolą Japończyków. Musimy to zmienić.	Die Marshallinseln samt umliegenden Gewässern sind unter der Kontrolle der Japaner. Wir müssen das ändern.	Les îles Marshall sont sous le contrôle des Japonais ainsi que les régions environnantes. Nous devons le changer.	马绍尔群岛及其周边地区都在日本人的控制之下， 我们需要改变这一点。	As Ilhas de Marshall, junto com os territórios contíguos, estão sob o controlo dos japoneses. Temos de mudá-lo.	Маршалловы острова и прилегающие территории находятся под контролем японцев. Мы должны изменить это.	Las Islas Marshall, junto con los territorios colindantes, están bajo el control de los japoneses. Tenemos que cambiarlo.
Map_9_RedWaters_02	Japan now has control over the Marshall Islands and the adjoining marine areas. If we can turn the tables on our adversary, we will have a significant advantage in the conflict.	Wyspy Marshalla, jak również otaczające je terytoria, znajdują się pod jurysdykcją Japonii. To musi się zmienić.	Die Marshallinseln, wie auch die umliegenden Territorien, befinden sich unter der Gewaltherrschaft Japans. Das muss sich ändern.	Les îles Marshall, ainsi que les territoires environnants, sont sous administration japonaise. Cela doit changer.	马绍尔群岛及其周边地区都在日本管理之下， 我们需要改变这一点。	As Ilhas de Marshall, além dos territórios contíguos, encontram-se sob a jurisdição japonesa. Isto deve mudar.	Маршалловы острова, а также прилегающие к ним территории находятся под юрисдикцией Японии. Это должно измениться.	Las Islas Marshall, así como los territorios colindantes, están bajo la jurisdicción de Japón. Hay que cambiarlo.
Map_10_USA_01	Wake Island and the waters that surround it are currently under Allied control. Retaining this territory is of utmost importance.	Wyspa Wake i otaczające ją wody są obecnie pod kontrolą Sojuszu. Najlepiej byłoby, gdyby tak pozostało.	Die Insel Wake und die umgebenden Gewässer sind derzeit unter der Kontrolle der Verbündeten. Das soll am besten so bleiben.	L'île Wake et les eaux environnantes sont actuellement sous le contrôle de l'alliance. Il serait préférable que les choses restent ainsi.	威克岛及周边海域目前在联盟的控制之下， 我们最好保持这种状态。	A Ilha de Wake e as águas contíguas estão sob o controlo dos Aliados. Seria ótimo que tudo permanecesse assim.	Остров Уэйк и окружающие его воды в настоящее время находятся под контролем Союза. Было бы лучше, если бы это так и осталось.	La isla de Wake y las aguas colindantes actualmente están bajo el control de los Aliados. Lo mejor sería que permanezcan así.
Map_10_USA_02	The Allies are in control of Wake Island and the surrounding marine areas. We must do everything within our power to keep it from falling to our adversaries.	Sojusz kontroluje teraz wyspę Wake i okoliczne szlaki wodne. Byłoby idealnie, gdyby wszystko pozostało bez zmian.	Die Allianz kontrolliert jetzt die Insel Wake und die umgebenden Seewege. Es wäre ideal, wenn alles unverändert bleibt.	L'alliance contrôle maintenant l'île Wake et les voies navigables environnantes. Ce serait idéal si tout restait ainsi.	盟军现在控制着威克岛和周围的水域。 如果能保持现状不变， 那将是最理想的。	A aliança controla a Ilha de Wake e as rotas marinhas nas proximidades. Seria perfeito se tudo permanecesse igual.	Союз сейчас контролирует остров Уэйк и прилегающие водные пути. Было бы идеально, если бы все осталось без изменений.	La Alianza ahora controla la isla de Wake y las rutas acuáticas colindantes. Sería ideal que todo permaneciera sin cambios.
Map_10_RedWaters_01	Japanese forces have captured Wake Island—and the surrounding waters with it. We need this region back under our control; we must do all that we can to achieve it.	Wyspa Wake i jej okolice znajdują się obecnie pod kontrolą wroga. Musimy zrobić wszystko, co w naszej mocy, aby przywrócić ten region pod naszą kontrolę.	Die Insel Wake und ihre Umgebung befindet derzeit unter der Kontrolle des Feindes. Wir müssen alles Mögliche machen, um diese Region unter unsere Kontrolle erneut zu bringen.	L'île Wake et sa région sont maintenant sous le contrôle de l'ennemi. Nous devons faire tout notre possible pour remettre cette région sous notre contrôle.	威克岛及其周围地区现在处于敌人的控制之下。 我们必须尽我们所能将这个地区重新置于我们的控制之下。	A Ilha de Wake e as águas contíguas estão sob o controlo inimigo. Temos de fazer tudo o que pudermos para retomar esta região.	Остров Уэйк и его окрестности находятся сейчас под контролем врага. Мы должны сделать все, что в наших силах, чтобы вернуть этот регион под свой контроль.	La isla de Wake y las aguas colindantes actualmente están bajo el control del enemigo. Tenemos que hacer todo lo que podamos para restablecer esta región bajo nuestro control.
Map_10_RedWaters_02	Wake Island has fallen to Japan; from there, its navy dominates the areas around it. We must use any means possible to reclaim this territory.	Wyspa Wake i otaczający ją region są teraz pod kontrolą wroga. Musimy zrobić wszystko, co możliwe, aby odzyskać kontrolę nad tym terytorium.	Die Insel Wake und die sie umgebend Region sind derzeit unter der Kontrolle des Feindes. Wir müssen alles Mögliche tun, um die Kontrolle über dieses Territorium erneut zu bekommen.	L'île Wake et la région environnante sont maintenant sous le contrôle de l'ennemi. Nous devons faire tout notre possible pour reprendre le contrôle de ce territoire.	威克岛和周边地区现在处于敌人的控制之下。 我们必须尽一切可能夺回对这片领土的控制权。	A Ilha de Wake e a região contígua estão sob o controlo do inimigo. Temos de fazer tudo o que pudermos para retomar este território.	Остров Уэйк и его окрестности теперь находятся под контролем врага. Мы должны сделать все возможное, чтобы восстановить контроль над этой территорией.	La isla de Wake y la región colindante ahora están bajo el control del enemigo. Tenemos que hacer lo posible para recuperar el control sobre el territorio.
